city,timestamp,temperature_celsius,pressure_mb,humidity
Abuja,2025-06-01 09:45:00,26.0,1015.0,79
Abuja,2025-06-02 10:00:00,27.2,1016.0,74
Abuja,2025-06-03 10:00:00,22.3,1019.0,94
Abuja,2025-06-04 10:00:00,27.2,1016.0,84
Abuja,2025-06-05 09:45:00,26.7,1016.0,74
Abuja,2025-06-06 10:00:00,28.6,1015.0,67
Abuja,2025-06-07 09:45:00,26.6,1016.0,78
Abuja,2025-06-08 10:00:00,28.3,1017.0,79
Abuja,2025-06-09 09:45:00,27.3,1014.0,71
Abuja,2025-06-10 10:00:00,23.5,1015.0,91
Abuja,2025-06-11 10:00:00,24.3,1015.0,94
Abuja,2025-06-12 09:45:00,27.1,1014.0,79
Abuja,2025-06-13 10:00:00,27.1,1016.0,84
Abuja,2025-06-14 10:00:00,24.4,1016.0,94
Abuja,2025-06-15 09:45:00,26.2,1018.0,84
Abuja,2025-06-16 10:00:00,26.4,1017.0,89
Abuja,2025-06-17 10:00:00,26.4,1017.0,74
Abuja,2025-06-18 10:15:00,26.3,1019.0,79
Abuja,2025-06-19 10:15:00,28.1,1016.0,66
Abuja,2025-06-20 09:45:00,26.1,1017.0,79
Abuja,2025-06-21 09:45:00,22.2,1017.0,100
Abuja,2025-06-22 09:45:00,26.1,1016.0,84
Abuja,2025-06-23 09:45:00,26.1,1017.0,94
Abuja,2025-06-24 10:00:00,26.4,1014.0,79
Abuja,2025-06-25 10:00:00,28.1,1015.0,79
Abuja,2025-06-26 10:00:00,22.2,1014.0,94
Abuja,2025-06-27 09:45:00,26.0,1017.0,84
